id,region,year,manufacturer,model,odometer,title_status,transmission,VIN,state,lat,long
7314358672,new hampshire,2012.0,honda,accord,137663.0,clean,automatic,,nh,42.755943,-71.430561
7315244400,akron / canton,2012.0,honda,accord,109195.0,clean,automatic,1HGCP2F86CA094516,oh,41.101059,-81.451631
7311538681,cleveland,2012.0,honda,accord ex,71000.0,salvage,automatic,1NGCS1B82CA024252,oh,41.3724,-82.1051
7306602405,cleveland,2012.0,honda,accord,109195.0,clean,automatic,1HGCP2F86CA094516,oh,41.101059,-81.451631
7313919545,columbus,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7310557553,columbus,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7306889112,columbus,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7304116015,columbus,2012.0,honda,accord lx,250519.0,clean,automatic,,oh,39.947735,-82.982691
7303390545,columbus,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.744285,-82.643755
7310275868,dayton / springfield,2012.0,honda,accord,133024.0,clean,automatic,1HGCP2F62CA186222,oh,39.651352,-84.222938
7313929464,parkersburg-marietta,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7313924281,parkersburg-marietta,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7306889871,parkersburg-marietta,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7312704946,toledo,2012.0,honda,accord ex,114300.0,clean,automatic,,oh,42.373383,-83.584156
7306710610,toledo,2012.0,honda,accord ex,1121.0,clean,automatic,1HGCP2F75CA165566,oh,41.5817,-83.6628
7313929062,zanesville / cambridge,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7310554846,zanesville / cambridge,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7306887346,zanesville / cambridge,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.748631,-82.660598
7303388759,zanesville / cambridge,2012.0,honda,accord,92347.0,clean,automatic,1HGCP3F85CA015911,oh,39.744285,-82.643755
7315618500,oklahoma city,2012.0,honda,accord,163000.0,clean,automatic,,ok,32.9492,-96.4418
7313270597,oklahoma city,2012.0,honda,accord,163000.0,clean,automatic,,ok,32.9492,-96.4418
7309321357,oklahoma city,2012.0,honda,accord,128917.0,clean,automatic,1HGCP2F32CA110604,ok,35.511257,-97.611432
7307706865,oklahoma city,2012.0,honda,accord lx,122000.0,clean,automatic,,ok,34.1566,-97.1792
7307712676,texoma,2012.0,honda,accord sedan lx,122000.0,clean,automatic,,ok,34.1566,-97.1792
7316817672,tulsa,2012.0,honda,accord coupe,125000.0,clean,automatic,,ok,36.1262,-95.9408
7311275397,tulsa,2012.0,honda,accord,167695.0,clean,manual,1HGCS1A31CA007853,ok,36.146286,-95.761017
7307710959,tulsa,2012.0,honda,accord se,85765.0,clean,automatic,1HGCP2F69CA160457,ok,36.093598,-94.19146
7305074640,tulsa,2012.0,honda,accord,167695.0,clean,manual,1HGCS1A31CA007853,ok,36.146286,-95.761017
7311821940,bend,2012.0,honda,accord,38090.0,clean,automatic,1HGCP3F82CA018426,or,44.05494,-121.269231
7316751719,eugene,2012.0,honda,accord ex-l,83949.0,clean,automatic,1HGCP3F85CA024544,or,44.052167,-123.120453
7315032951,eugene,2012.0,honda,accord,72441.0,clean,automatic,,or,44.066374,-123.138371
7314044971,eugene,2012.0,honda,accord,72441.0,clean,automatic,,or,44.066374,-123.138371
7310295090,eugene,2012.0,honda,accord,83949.0,clean,automatic,1HGCP3F85CA024544,or,44.052167,-123.120453
7308239053,medford-ashland,2012.0,honda,accord,71329.0,clean,other,1HGCP2F80CA051774,or,42.37853,-122.85752
7316355395,salem,2012.0,honda,accord,224068.0,clean,automatic,1HGCP3F83CA028172,or,44.931499,-122.9836
7315082844,salem,2012.0,honda,accord,165037.0,clean,automatic,1HGCP2F70CA160839,or,44.957008,-123.019959
7314613673,salem,2012.0,honda,accord,184900.0,clean,automatic,,or,44.9026,-122.9074
7313470386,salem,2012.0,honda,accord,165037.0,clean,automatic,1HGCP2F70CA160839,or,44.931499,-122.9836
7313470093,salem,2012.0,honda,accord,151952.0,clean,automatic,1HGCP2F65CA233663,or,44.931499,-122.9836
7310796959,altoona-johnstown,2012.0,honda,accord,,,,1HGCP2F33CA152652,pa,41.26154,-78.70452
7313949726,harrisburg,2012.0,honda,accord,,,,1HGCP2F33CA152652,pa,41.26154,-78.70452
7306760112,lancaster,2012.0,honda,accord,,,,1HGCP2F33CA152652,pa,41.26154,-78.70452
7315245585,philadelphia,2012.0,honda,accord sdn,173909.0,clean,automatic,1HGCP2F63CA034546,pa,39.937155,-75.088194
7311489083,philadelphia,2012.0,honda,accord,129329.0,clean,automatic,1HGCS1B31CA020777,pa,40.090868,-75.137709
7310421569,philadelphia,2012.0,honda,accord,95492.0,clean,automatic,1HGCP2F32CA000894,pa,40.090868,-75.137709
7307716533,philadelphia,2012.0,honda,accord sdn,173909.0,clean,automatic,1HGCP2F63CA034546,pa,39.937155,-75.088194
7307698476,philadelphia,2012.0,honda,accord sdn,173909.0,clean,automatic,1HGCP2F63CA034546,pa,39.937155,-75.088194
7309550004,pittsburgh,2012.0,honda,accord lx,104700.0,clean,automatic,,pa,40.4346,-79.8655
7308221096,pittsburgh,2012.0,honda,accord ex-l,67689.0,clean,automatic,1HGCP2F83CA201957,pa,40.387612,-79.996433
7316166282,poconos,2012.0,honda,accord se 4dr sedan,120009.0,clean,automatic,1HGCP2F64CA120755,pa,40.89333,-74.164125
7310421562,poconos,2012.0,honda,accord,95492.0,clean,automatic,1HGCP2F32CA000894,pa,40.090868,-75.137709
7305585854,poconos,2012.0,honda,accord se 4dr sedan,126310.0,clean,automatic,1HGCP2F66CA214376,pa,40.89333,-74.164125
7316382370,scranton / wilkes-barre,2012.0,honda,accord,130800.0,rebuilt,automatic,,pa,40.924084,-76.02828
7315102795,rhode island,2012.0,honda,accord,170000.0,clean,automatic,,ri,41.8541,-71.4378
7308590375,rhode island,2012.0,honda,accord,170000.0,clean,automatic,,ri,41.8541,-71.4378
7306203377,charleston,2012.0,honda,accord,141318.0,clean,automatic,,sc,32.718,-79.9537
7302713052,charleston,2012.0,honda,accord,185040.0,clean,automatic,,sc,32.8473,-79.8206
7309548736,greenville / upstate,2012.0,honda,accord,151000.0,salvage,automatic,,sc,34.9803,-81.9168
7315117986,chattanooga,2012.0,honda,accord ex-l,210000.0,clean,automatic,,tn,36.4245,-84.9357
7313827808,chattanooga,2012.0,honda,accord,106000.0,clean,automatic,,tn,35.2023,-84.8476
7313129761,knoxville,2012.0,honda,accord exl coupe,210000.0,clean,automatic,,tn,36.2598,-85.0015
7305308130,knoxville,2012.0,honda,accord,210000.0,clean,automatic,,tn,36.4245,-84.9357
7310286709,memphis,2012.0,honda,accord,189171.0,clean,automatic,,tn,35.224574,-89.926689
7307677267,memphis,2012.0,honda,accord,106600.0,clean,automatic,,tn,35.224574,-89.926689
7306671992,memphis,2012.0,honda,accord,114000.0,clean,automatic,1HGCP2F38CA125348,tn,35.2027,-89.7279
7302163516,memphis,2012.0,honda,accord,167000.0,clean,automatic,,tn,35.148708,-89.911789
7312939635,nashville,2012.0,honda,accord sedan i4,126250.0,,automatic,1HGCP2F45CA083911,tn,35.987739,-86.523884
7310461384,nashville,2012.0,honda,accord sedan i4,126250.0,,automatic,1HGCP2F45CA083911,tn,35.987739,-86.523884
7310130622,nashville,2012.0,honda,accord,96480.0,clean,automatic,,tn,36.096156,-86.737657
7313832407,austin,2012.0,honda,accord,119000.0,clean,automatic,,tx,30.320848,-97.687941
7313589962,corpus christi,2012.0,honda,accord,99000.0,clean,automatic,,tx,27.7984,-97.6995
7316802772,dallas / fort worth,2012.0,honda,accord,112500.0,rebuilt,automatic,,tx,32.6605,-97.0311
7316705203,dallas / fort worth,2012.0,honda,accord,83380.0,clean,automatic,,tx,32.84831,-96.825474
7316663462,dallas / fort worth,2012.0,honda,accord,130000.0,clean,automatic,,tx,32.8621,-97.2508
7315539772,dallas / fort worth,2012.0,honda,accord lx-s coupe manual,128319.0,clean,manual,1HGCS1A34CA001383,tx,32.958514,-96.730124
7315425939,dallas / fort worth,2012.0,honda,accord se,177000.0,clean,automatic,1HGCP2F60CA026291,tx,32.9522,-96.6654
7315067095,dallas / fort worth,2012.0,honda,accord,148955.0,clean,automatic,,tx,32.895646,-96.889714
7315065629,dallas / fort worth,2012.0,honda,accord,111114.0,clean,automatic,,tx,32.840011,-97.225295
7316585604,houston,2012.0,honda,accord exl,25000.0,clean,automatic,,tx,-16.897112,-66.796875
7305430978,mcallen / edinburg,2012.0,honda,"accord exl, 2dr-coupe",146000.0,rebuilt,automatic,,tx,26.23445,-98.315166
7315032532,san antonio,2012.0,honda,accord,104000.0,clean,automatic,,tx,29.423,-98.526
7314528360,tyler / east TX,2012.0,honda,accord,161763.0,clean,automatic,1HGCP2F37CA148796,tx,31.755268,-95.648424
7307711308,wichita falls,2012.0,honda,accord lx sedan,122000.0,clean,automatic,,tx,34.1566,-97.1792
7314874273,vermont,2012.0,honda,accord lx,128000.0,clean,automatic,,vt,44.457791,-73.146715
7314819440,vermont,2012.0,honda,accord sdn,109630.0,clean,automatic,1HGCP2F79CA133252,vt,44.602263,-73.16141
7306729665,vermont,2012.0,honda,accord lx,128000.0,clean,automatic,,vt,44.457791,-73.146715
7305875516,vermont,2012.0,honda,accord sdn,46295.0,clean,automatic,1HGCP2F42CA041342,vt,44.664737,-73.111428
7314692155,fredericksburg,2012.0,honda,accord,87375.0,clean,automatic,1HGCS1B83CA012434,va,38.25997,-77.49321
7311982582,fredericksburg,2012.0,honda,accord exl,115000.0,clean,automatic,1HGCP2F86CA167786,va,38.2995,-77.4772
7310476912,harrisonburg,2012.0,honda,accord exl,115000.0,clean,automatic,1HGCP2F86CA167786,va,38.4489,-78.8714
7312860508,norfolk / hampton roads,2012.0,honda,accord,126769.0,clean,automatic,1HGCP2F64CA049671,va,36.91802,-76.20042
7311412649,norfolk / hampton roads,2012.0,honda,accord,96296.0,clean,automatic,1HGCP2F6XCA22717D,va,36.917094,-76.23224
7310602719,norfolk / hampton roads,2012.0,honda,accord,87403.0,clean,automatic,1HGCP2F34CA184946,va,36.9202,-76.216
7308660968,norfolk / hampton roads,2012.0,honda,accord,126769.0,clean,automatic,1HGCP2F64CA049671,va,36.91802,-76.20042
7307729546,norfolk / hampton roads,2012.0,honda,accord,47095.0,clean,automatic,1HGCP2F46CA020901,va,36.90458,-76.1336
7304689166,norfolk / hampton roads,2012.0,honda,accord,47095.0,clean,automatic,1HGCP2F46CA020901,va,36.90458,-76.1336
7304063907,norfolk / hampton roads,2012.0,honda,accord,126769.0,clean,automatic,1HGCP2F64CA049671,va,36.91802,-76.20042
7312953957,richmond,2012.0,honda,accord,,clean,automatic,,va,38.385689,-77.442181
7310754570,richmond,2012.0,honda,accord ex-l,127650.0,clean,automatic,,va,37.627624,-77.504871
7303064028,roanoke,2012.0,honda,accord,112560.0,clean,automatic,,va,36.9872,-79.9149
7313439862,winchester,2012.0,honda,accord exl,115000.0,clean,automatic,1HGCP2F86CA167786,va,38.9268,-78.1796
7306239894,winchester,2012.0,honda,accord exl,115000.0,clean,automatic,1HGCP2F86CA167786,va,38.9268,-78.1796
7316561872,kennewick-pasco-richland,2012.0,honda,accord ex-l,180000.0,clean,automatic,,wa,46.074625,-119.086144
7316967840,eastern panhandle,2012.0,honda,accord exl,115000.0,clean,automatic,1HGCP2F86CA167786,wv,39.4567,-77.9727
7311943375,la crosse,2012.0,honda,accord se,106000.0,clean,automatic,,wi,43.5446,-91.7806
7313285042,madison,2012.0,honda,accord,85775.0,clean,automatic,1HGCP2F6XCA098941,wi,42.916853,-89.229584
7306909038,madison,2012.0,honda,accord,85775.0,clean,automatic,1HGCP2F6XCA098941,wi,42.916853,-89.229584
7316848947,milwaukee,2012.0,honda,accord,185747.0,clean,automatic,,wi,43.016513,-88.039487
7316682012,milwaukee,2012.0,honda,accord,134822.0,clean,automatic,,wi,43.082,-87.8895
